TimeUS,Alt,Airspeed,GroundSpeed,Roll,Pitch,ThrOut,Volt,Curr,SolarW,TurbineW,MastMM,Temp
2699000000,426.643,10.569,12.030,-0.657,1.375,0.000,12.360,-1.783,30.022,0.000,0.000,12.276
2699500000,426.123,10.692,14.447,4.965,2.458,0.000,12.412,-1.695,29.238,0.000,0.000,11.855
2700000000,425.407,10.558,13.414,1.490,1.500,0.000,12.372,-1.530,27.087,0.000,0.000,11.942
2700500000,425.334,10.608,12.618,8.438,3.112,0.000,12.422,-1.699,28.819,0.000,0.000,12.111
2701000000,425.033,10.843,12.322,-7.801,2.657,0.001,12.421,-1.466,26.569,0.000,0.000,11.985
2701500000,424.568,10.841,13.481,9.148,4.019,0.020,12.375,-1.490,27.263,0.000,0.000,12.114
2702000000,423.554,10.602,11.860,-5.895,0.967,0.000,12.391,-1.566,27.705,0.000,0.000,11.928
2702500000,423.152,10.562,12.078,12.156,1.081,0.000,12.362,-1.701,28.115,0.000,0.000,12.595
2703000000,423.027,10.786,12.953,-2.998,1.314,0.000,12.416,-1.522,27.094,0.000,0.000,12.147
2703500000,422.369,10.466,12.691,3.796,1.305,0.000,12.381,-1.589,28.221,0.000,0.000,12.181
2704000000,422.143,10.888,12.142,-4.956,3.480,0.011,12.410,-1.685,28.577,0.000,0.000,12.314
2704500000,421.923,10.507,12.839,-0.653,2.459,0.000,12.382,-1.717,28.615,0.000,0.000,12.421
2705000000,420.953,10.753,13.243,-0.794,1.223,0.000,12.459,-1.451,26.216,0.000,0.000,11.996
2705500000,420.914,11.014,12.561,-0.718,4.331,0.000,12.376,-1.756,28.480,0.000,0.000,12.360
2706000000,420.540,10.807,12.646,-1.058,1.161,0.006,12.393,-1.640,28.537,0.000,0.000,12.429
2706500000,419.710,10.627,12.257,6.842,4.831,0.004,12.434,-1.561,27.913,0.000,0.000,11.984
2707000000,420.180,10.463,12.194,-1.516,0.174,0.000,12.394,-1.445,26.368,0.000,0.000,12.408
2707500000,419.050,10.397,13.157,-10.239,3.639,0.008,12.412,-1.609,27.737,0.000,0.000,12.796
2708000000,419.341,10.326,12.833,1.026,5.628,0.002,12.383,-1.613,28.085,0.000,0.000,12.430
2708500000,418.888,10.556,13.113,5.628,2.747,0.001,12.379,-1.501,27.582,0.000,0.000,12.324
2709000000,418.928,10.594,12.861,-3.012,2.831,0.000,12.390,-1.677,29.669,0.000,0.000,11.644
2709500000,417.249,10.149,13.235,-0.268,0.655,0.017,12.396,-2.011,30.968,0.000,0.000,12.402
2710000000,418.117,10.677,12.990,-7.640,2.710,0.010,12.418,-1.590,27.884,0.000,0.000,12.153
2710500000,416.630,10.429,12.242,-1.778,-0.112,0.009,12.399,-1.600,27.702,0.000,0.000,12.744
2711000000,416.940,10.320,12.114,1.455,2.009,0.000,12.414,-1.530,26.500,0.000,0.000,11.774
2711500000,415.986,10.190,13.146,6.406,2.001,0.015,12.444,-1.732,28.668,0.000,0.000,12.517
2712000000,416.573,10.679,12.177,1.754,1.140,0.006,12.420,-1.617,29.031,0.000,0.000,12.343
2712500000,415.425,10.514,13.154,3.095,4.142,0.000,12.401,-1.594,28.017,0.000,0.000,12.844
2713000000,415.303,10.708,12.555,0.625,2.648,0.000,12.390,-1.518,26.767,0.000,0.000,12.270
2713500000,414.353,10.300,11.945,-4.517,0.587,0.000,12.394,-1.644,29.250,0.000,0.000,12.489
2714000000,414.546,10.604,12.777,-6.695,3.380,0.000,12.413,-1.547,27.502,0.000,0.000,11.795
2714500000,414.418,10.596,12.956,6.571,-0.116,0.011,12.391,-1.406,26.251,0.000,0.000,11.862
2715000000,413.151,10.350,12.506,-1.045,0.059,0.000,12.398,-1.740,30.135,0.000,0.000,12.106
2715500000,413.515,10.572,12.789,-5.006,2.068,0.000,12.410,-1.544,27.946,0.000,0.000,12.526
2716000000,412.524,10.033,12.712,1.423,2.617,0.003,12.419,-1.606,27.551,0.000,0.000,12.676
2716500000,412.505,10.260,14.087,4.561,-0.372,0.000,12.389,-1.422,25.836,0.000,0.000,12.268
2717000000,412.672,10.555,12.821,8.717,-0.424,0.000,12.397,-1.670,29.172,0.000,0.000,11.819
2717500000,411.738,10.309,11.897,2.072,-0.207,0.000,12.395,-1.559,27.914,0.000,0.000,11.812
2718000000,411.307,10.506,12.652,9.463,3.584,0.001,12.398,-1.543,27.158,0.000,0.000,12.167
2718500000,411.282,10.396,12.397,12.350,-0.935,0.000,12.420,-1.435,26.430,0.000,0.000,11.937
2719000000,410.559,10.325,12.968,-0.336,4.305,0.000,12.384,-1.737,28.249,0.000,0.000,11.979
2719500000,410.105,10.554,12.007,-8.434,0.672,0.005,12.441,-1.509,26.504,0.000,0.000,12.978
2720000000,409.983,10.182,13.382,11.793,0.640,0.004,12.384,-1.543,26.883,0.000,0.000,12.015
2720500000,409.678,10.502,12.225,0.355,2.295,0.026,12.395,-1.771,28.803,0.000,0.000,12.744
2721000000,408.928,10.441,12.296,-12.533,1.774,0.011,12.397,-1.560,27.166,0.000,0.000,12.401
2721500000,409.256,10.541,13.047,-2.766,2.984,0.000,12.401,-1.346,24.365,0.000,0.000,12.725
2722000000,408.036,10.859,12.595,0.369,4.638,0.003,12.389,-1.515,27.033,0.000,0.000,12.695
2722500000,407.807,10.715,13.341,0.754,1.227,0.000,12.398,-1.420,25.315,0.000,0.000,12.916
2723000000,407.846,10.505,12.344,10.931,2.990,0.000,12.374,-1.507,27.549,0.000,0.000,12.091
2723500000,408.234,10.525,13.512,2.690,-0.680,0.000,12.399,-1.676,28.262,0.000,0.000,12.220
2724000000,407.293,9.877,12.063,-2.313,2.752,0.000,12.387,-1.506,27.664,0.000,0.000,12.599
2724500000,407.192,10.570,12.447,1.027,2.474,0.001,12.351,-1.608,27.298,0.000,0.000,12.228
2725000000,406.882,10.868,13.490,2.471,3.469,0.010,12.430,-1.530,27.472,0.000,0.000,12.325
2725500000,406.436,10.361,12.454,-4.000,1.802,0.016,12.387,-1.766,29.413,0.000,0.000,12.176
2726000000,406.154,10.525,13.058,5.228,1.607,0.012,12.432,-1.644,27.761,0.000,0.000,11.651
2726500000,405.527,10.955,12.559,0.927,-1.361,0.013,12.364,-1.687,28.526,0.000,0.000,12.294
2727000000,405.450,10.813,11.957,7.394,-2.052,0.009,12.375,-1.710,28.692,0.000,0.000,12.672
2727500000,405.601,10.403,13.191,11.148,0.642,0.000,12.402,-1.632,27.707,0.000,0.000,12.389
2728000000,404.730,11.183,13.140,0.989,1.346,0.012,12.361,-1.783,28.515,0.000,0.000,12.896
2728500000,404.476,10.297,12.992,-2.736,1.393,0.006,12.443,-1.802,29.368,0.000,0.000,12.391
2729000000,404.313,10.732,12.648,4.121,2.560,0.020,12.379,-1.699,28.085,0.000,0.000,12.070
2729500000,403.862,10.780,13.241,-9.747,3.143,0.001,12.410,-1.681,28.682,0.000,0.000,12.552
2730000000,403.746,10.687,12.764,0.473,2.010,0.000,12.430,-1.656,28.210,0.000,0.000,11.587
2730500000,403.739,10.655,13.267,1.444,0.345,0.000,12.407,-1.683,27.442,0.000,0.000,12.228
2731000000,402.950,10.694,12.513,14.135,3.285,0.000,12.413,-1.532,27.348,0.000,0.000,12.757
2731500000,402.766,10.008,12.936,-2.430,2.840,0.000,12.402,-1.562,27.673,0.000,0.000,12.725
2732000000,402.421,10.368,12.864,9.364,2.896,0.004,12.413,-1.575,28.302,0.000,0.000,12.847
2732500000,402.354,10.436,12.484,3.982,-0.696,0.010,12.419,-1.471,27.103,0.000,0.000,11.955
2733000000,402.638,10.468,12.878,-6.726,2.753,0.000,12.380,-1.494,27.046,0.000,0.000,12.178
2733500000,401.830,10.313,12.443,-4.196,1.860,0.000,12.399,-1.519,27.450,0.000,0.000,12.500
2734000000,401.765,9.801,12.741,-8.767,2.080,0.000,12.386,-1.770,29.371,0.000,0.000,12.820
2734500000,401.391,10.325,12.971,-5.542,4.341,0.000,12.418,-1.717,28.511,0.000,0.000,12.330
2735000000,401.458,10.610,11.923,-15.209,3.309,0.000,12.392,-1.532,26.813,0.000,0.000,12.472
2735500000,400.918,10.538,14.042,-0.044,4.182,0.005,12.429,-1.564,26.788,0.000,0.000,11.906
2736000000,400.317,10.303,12.605,-0.112,0.920,0.000,12.425,-1.641,27.453,0.000,0.000,12.570
2736500000,400.847,10.674,12.256,0.268,0.190,0.000,12.389,-1.400,26.667,0.000,0.000,12.531
2737000000,399.441,10.445,11.960,7.749,4.395,0.008,12.445,-1.910,31.544,0.000,0.000,12.211
2737500000,400.031,10.152,12.212,-4.219,3.575,0.004,12.386,-1.674,28.641,0.000,0.000,12.648
2738000000,399.389,10.259,13.112,-11.274,1.933,0.004,12.426,-1.619,27.432,0.000,0.000,12.385
2738500000,398.969,10.631,12.634,-1.653,0.931,0.000,12.396,-1.600,27.506,0.000,0.000,12.506
2739000000,399.253,10.203,12.652,0.218,2.372,0.016,12.405,-1.549,28.640,0.000,0.000,12.356
2739500000,398.154,10.516,12.980,-8.442,1.876,0.010,12.398,-1.679,28.074,0.000,0.000,11.821
2740000000,397.510,10.568,12.600,5.956,1.475,0.001,12.409,-1.581,28.333,0.000,0.000,12.483
2740500000,397.962,10.363,13.064,4.883,1.752,0.002,12.377,-1.636,27.701,0.000,0.000,12.250
2741000000,398.318,10.163,12.889,-8.617,2.571,0.001,12.402,-1.633,28.495,0.000,0.000,12.324
2741500000,397.664,10.505,13.060,7.484,3.587,0.000,12.392,-1.726,28.115,0.000,0.000,12.647
2742000000,397.510,10.420,12.606,-7.643,2.806,0.002,12.406,-1.520,27.370,0.000,0.000,12.689
2742500000,397.150,10.595,12.688,1.464,3.416,0.008,12.389,-1.493,27.512,0.000,0.000,12.452
2743000000,396.486,10.179,13.381,14.807,0.885,0.009,12.388,-1.634,28.304,0.000,0.000,12.276
2743500000,397.315,10.636,13.155,-3.364,0.609,0.022,12.399,-1.663,29.502,0.000,0.000,12.354
2744000000,396.672,10.751,13.387,-1.868,1.559,0.002,12.389,-1.566,27.438,0.000,0.000,12.883
2744500000,396.309,10.570,13.164,-8.799,1.721,0.000,12.404,-1.764,29.448,0.000,0.000,12.862
2745000000,396.817,10.596,12.862,3.667,2.770,0.009,12.414,-1.765,29.937,0.000,0.000,12.073
2745500000,395.987,10.471,12.620,-5.709,3.960,0.000,12.410,-1.584,27.581,0.000,0.000,12.177
2746000000,396.219,10.692,12.769,-4.214,1.327,0.000,12.425,-1.630,28.111,0.000,0.000,12.985
2746500000,395.444,11.044,13.232,4.765,4.101,0.009,12.408,-1.630,28.013,0.000,0.000,12.575
2747000000,395.700,10.526,12.685,-13.161,0.283,0.000,12.415,-1.590,27.664,0.000,0.000,12.659
2747500000,394.924,10.526,12.941,-5.393,3.176,0.000,12.415,-1.741,29.023,0.000,0.000,12.678
2748000000,394.969,10.606,11.775,-5.608,2.003,0.010,12.391,-1.646,27.807,0.000,0.000,12.855
2748500000,394.187,10.530,12.929,-9.209,2.244,0.005,12.414,-1.730,28.833,0.000,0.000,12.328
2749000000,394.403,10.778,11.888,-1.539,4.062,0.007,12.421,-1.648,28.202,0.000,0.000,12.505
2749500000,394.872,10.622,12.949,-3.164,2.795,0.000,12.378,-1.499,26.560,0.000,0.000,12.030
2750000000,393.667,10.700,13.015,-7.841,2.809,0.000,12.423,-1.661,28.959,0.000,0.000,12.455
2750500000,394.617,10.615,12.987,3.605,3.107,0.000,12.369,-1.674,28.405,0.000,0.000,12.578
2751000000,394.532,10.682,12.829,4.320,0.348,0.000,12.402,-1.588,27.652,0.000,0.000,12.928
2751500000,393.754,11.001,12.721,-0.347,3.487,0.001,12.408,-1.744,28.789,0.000,0.000,12.326
2752000000,393.583,10.832,12.323,-6.359,3.506,0.000,12.370,-1.502,27.677,0.000,0.000,12.541
2752500000,393.470,10.687,11.932,8.993,1.235,0.000,12.396,-1.642,28.380,0.000,0.000,11.768
2753000000,393.911,10.777,12.276,0.412,0.223,0.013,12.368,-1.753,30.793,0.000,0.000,12.649
2753500000,393.088,10.873,11.782,5.836,3.426,0.000,12.420,-1.601,27.962,0.000,0.000,12.400
2754000000,392.890,10.367,13.207,2.328,0.520,0.012,12.369,-1.665,27.910,0.000,0.000,12.790
2754500000,393.450,10.589,12.745,7.982,4.758,0.000,12.411,-1.600,28.332,0.000,0.000,12.459
2755000000,392.553,10.974,12.602,-8.785,3.162,0.018,12.410,-1.637,27.613,0.000,0.000,12.284
2755500000,392.295,10.433,13.148,0.619,0.700,0.000,12.394,-1.538,27.085,0.000,0.000,12.327
2756000000,392.405,10.590,12.558,6.688,1.247,0.015,12.398,-1.522,27.553,0.000,0.000,12.002
2756500000,392.161,10.368,12.196,8.133,2.019,0.013,12.401,-1.602,28.421,0.000,0.000,12.443
2757000000,391.530,10.921,12.107,-9.674,2.004,0.000,12.414,-1.790,28.693,0.000,0.000,12.057
2757500000,391.811,10.266,11.940,-2.930,4.459,0.011,12.388,-1.670,28.527,0.000,0.000,12.795
2758000000,391.955,10.647,13.678,14.172,2.104,0.000,12.406,-1.632,28.406,0.000,0.000,12.038
2758500000,390.710,10.493,12.437,0.288,2.991,0.015,12.391,-1.589,27.009,0.000,0.000,12.602
2759000000,391.220,10.584,11.610,3.393,-0.261,0.000,12.391,-1.633,28.042,0.000,0.000,12.489
2759500000,391.314,10.281,12.532,-9.490,-0.948,0.008,12.411,-1.703,29.045,0.000,0.000,12.348
2760000000,390.950,10.071,11.849,0.242,0.372,0.009,12.417,-1.511,27.292,0.000,0.000,12.351
2760500000,390.516,10.191,12.782,4.570,0.747,0.000,12.405,-1.675,27.670,0.000,0.000,12.200
2761000000,390.670,10.486,12.960,1.509,1.079,0.027,12.430,-1.622,28.704,0.000,0.000,12.341
2761500000,390.148,10.476,13.279,5.422,0.337,0.000,12.430,-1.433,26.510,0.000,0.000,12.538
2762000000,390.658,10.723,12.832,7.537,2.838,0.003,12.424,-1.578,27.967,0.000,0.000,13.052
2762500000,390.711,10.516,12.431,2.758,1.082,0.000,12.411,-1.644,27.808,0.000,0.000,12.120
2763000000,390.204,10.411,12.557,-0.741,0.270,0.000,12.390,-1.754,28.747,0.000,0.000,12.273
2763500000,389.492,9.899,12.072,-7.242,2.476,0.003,12.396,-1.629,27.598,0.000,0.000,12.995
2764000000,389.737,10.096,11.829,-17.308,5.288,0.014,12.401,-1.647,28.347,0.000,0.000,12.389
2764500000,389.723,10.594,11.953,-2.588,1.470,0.000,12.364,-1.620,28.364,0.000,0.000,12.124
2765000000,389.197,10.046,12.806,9.300,-0.481,0.003,12.368,-1.724,29.018,0.000,0.000,12.491
2765500000,389.371,10.389,13.027,10.566,3.052,0.000,12.413,-1.547,27.092,0.000,0.000,12.564
2766000000,388.892,10.454,13.329,2.501,2.590,0.014,12.420,-1.585,27.651,0.000,0.000,12.599
2766500000,389.298,10.470,13.378,1.132,2.266,0.018,12.445,-1.508,27.261,0.000,0.000,11.964
2767000000,388.260,10.516,12.230,-1.157,-0.062,0.000,12.359,-1.810,29.063,0.000,0.000,12.307
2767500000,388.722,10.832,11.923,1.448,2.914,0.000,12.373,-1.420,25.635,0.000,0.000,12.106
2768000000,388.358,10.831,13.427,3.680,1.579,0.000,12.396,-1.754,29.082,0.000,0.000,12.190
2768500000,388.705,10.725,12.789,15.157,0.496,0.000,12.403,-1.652,26.865,0.000,0.000,12.446
2769000000,388.687,10.387,12.968,-8.699,1.695,0.019,12.406,-1.815,29.956,0.000,0.000,12.610
2769500000,388.940,10.747,13.219,1.881,1.197,0.000,12.437,-1.541,26.655,0.000,0.000,12.631
2770000000,388.065,10.706,13.313,0.070,1.875,0.000,12.404,-1.515,27.625,0.000,0.000,12.446
2770500000,388.110,10.607,12.663,-7.718,3.374,0.006,12.368,-1.640,28.394,0.000,0.000,12.386
2771000000,387.782,10.420,12.184,0.014,0.430,0.000,12.423,-1.487,26.286,0.000,0.000,12.809
2771500000,387.294,10.893,11.805,-7.005,0.958,0.000,12.377,-1.635,28.498,0.000,0.000,12.399
2772000000,387.573,10.620,12.807,-13.035,3.329,0.004,12.398,-1.548,26.796,0.000,0.000,12.289
2772500000,387.690,10.674,13.530,9.446,3.259,0.000,12.417,-1.787,29.590,0.000,0.000,12.229
2773000000,387.604,10.766,12.255,-6.933,1.133,0.002,12.418,-1.524,27.512,0.000,0.000,12.221
2773500000,386.793,10.695,11.888,8.986,2.040,0.000,12.446,-1.500,27.250,0.000,0.000,12.100
2774000000,386.742,10.788,12.321,-0.098,0.295,0.000,12.380,-1.669,28.302,0.000,0.000,12.414
2774500000,386.325,10.790,12.535,8.514,2.633,0.000,12.418,-1.657,28.068,0.000,0.000,12.251
2775000000,386.564,10.664,13.513,-2.441,2.477,0.000,12.377,-1.671,28.814,0.000,0.000,12.496
2775500000,386.113,10.736,13.065,-2.943,0.755,0.000,12.398,-1.357,25.264,0.000,0.000,12.249
2776000000,386.675,10.621,12.351,-1.197,2.328,0.000,12.381,-1.573,28.721,0.000,0.000,12.496
2776500000,386.188,10.374,12.055,-1.719,3.830,0.008,12.382,-1.651,28.268,0.000,0.000,12.635
2777000000,386.258,10.597,12.013,10.563,2.950,0.016,12.373,-1.768,29.528,0.000,0.000,12.481
2777500000,385.748,10.463,12.715,14.669,1.904,0.000,12.391,-1.730,29.154,0.000,0.000,11.775
2778000000,386.731,10.976,12.186,-4.597,3.069,0.019,12.395,-1.470,26.511,0.000,0.000,12.059
2778500000,386.243,10.502,12.552,-15.038,1.525,0.011,12.364,-1.664,27.683,0.000,0.000,12.669
2779000000,385.696,10.408,13.259,-7.573,3.222,0.000,12.434,-1.744,28.656,0.000,0.000,11.669
2779500000,385.171,10.340,12.424,10.638,0.560,0.000,12.400,-1.820,30.240,0.000,0.000,12.332
2780000000,384.884,10.428,13.560,1.038,1.979,0.000,12.399,-1.546,28.036,0.000,0.000,12.581
2780500000,385.968,10.348,12.523,0.180,3.271,0.015,12.436,-1.469,26.027,0.000,0.000,12.385
2781000000,385.329,10.285,12.260,1.351,-0.192,0.000,12.415,-1.647,27.822,0.000,0.000,12.130
2781500000,385.598,10.202,12.653,-8.755,2.261,0.002,12.426,-1.626,28.343,0.000,0.000,12.812
2782000000,385.039,10.459,12.447,6.314,0.135,0.000,12.364,-1.552,27.550,0.000,0.000,12.786
2782500000,384.977,10.370,13.095,-1.388,1.193,0.000,12.407,-1.709,28.834,0.000,0.000,12.402
2783000000,384.622,10.066,12.948,-2.510,1.265,0.000,12.390,-1.724,28.848,0.000,0.000,12.777
2783500000,384.305,10.593,12.418,3.052,2.643,0.002,12.415,-1.591,28.083,0.000,0.000,12.637
2784000000,384.451,10.318,12.318,3.296,0.811,0.016,12.412,-1.611,28.243,0.000,0.000,12.914
2784500000,384.168,10.420,12.317,1.600,-1.000,0.000,12.390,-1.742,29.667,0.000,0.000,12.688
2785000000,383.610,10.927,12.478,-10.597,0.978,0.006,12.377,-1.486,27.159,0.000,0.000,12.114
2785500000,384.133,10.256,12.993,-0.538,1.780,0.000,12.390,-1.508,26.475,0.000,0.000,12.847
2786000000,383.503,10.394,12.227,-9.924,3.146,0.000,12.440,-1.787,28.932,0.000,0.000,12.801
2786500000,383.909,10.926,12.425,10.892,-0.104,0.000,12.397,-1.564,27.367,0.000,0.000,12.609
2787000000,383.075,10.269,12.344,-2.131,3.147,0.000,12.442,-1.614,27.871,0.000,0.000,12.637
2787500000,383.904,10.195,12.968,11.562,2.484,0.015,12.437,-1.583,26.946,0.000,0.000,12.002
2788000000,383.799,10.182,13.041,-0.589,1.636,0.006,12.412,-1.629,27.888,0.000,0.000,12.070
2788500000,383.017,10.293,13.202,0.660,3.179,0.012,12.373,-1.627,28.354,0.000,0.000,13.281
2789000000,382.956,10.673,12.785,-2.665,1.252,0.015,12.436,-1.710,29.752,0.000,0.000,12.482
2789500000,383.340,10.383,13.113,-0.308,0.716,0.000,12.422,-1.803,29.438,0.000,0.000,12.901
2790000000,382.921,10.285,12.587,6.790,3.792,0.000,12.416,-1.750,28.779,0.000,0.000,11.981
2790500000,382.675,10.521,13.058,8.040,3.976,0.004,12.375,-1.714,29.376,0.000,0.000,12.131
2791000000,382.963,10.732,12.870,-0.316,1.215,0.021,12.433,-1.670,29.090,0.000,0.000,12.115
2791500000,382.659,10.720,12.909,4.279,5.128,0.000,12.422,-1.549,27.374,0.000,0.000,12.852
2792000000,381.970,10.253,13.101,3.560,3.383,0.005,12.422,-1.645,28.357,0.000,0.000,12.351
2792500000,382.159,10.412,12.184,5.194,0.333,0.013,12.383,-1.874,30.095,0.000,0.000,12.582
2793000000,382.247,10.572,12.720,-3.788,-0.035,0.000,12.393,-1.813,29.083,0.000,0.000,12.484
2793500000,380.882,10.439,11.880,-2.939,2.316,0.011,12.388,-1.508,26.782,0.000,0.000,12.357
2794000000,381.633,10.518,12.609,-9.093,2.449,0.000,12.376,-1.513,27.277,0.000,0.000,11.795
2794500000,380.914,10.400,12.506,-5.524,2.091,0.007,12.385,-1.508,27.405,0.000,0.000,12.394
2795000000,381.020,10.548,13.081,-4.162,-1.084,0.015,12.409,-1.739,29.779,0.000,0.000,12.260
2795500000,381.366,10.678,11.878,-5.276,0.469,0.008,12.402,-1.639,28.305,0.000,0.000,12.354
2796000000,381.146,10.375,12.246,-1.085,4.371,0.009,12.416,-1.674,28.653,0.000,0.000,12.209
2796500000,380.916,11.001,12.966,-0.074,3.562,0.003,12.413,-1.526,27.353,0.000,0.000,12.381
2797000000,380.119,10.728,12.902,12.893,0.489,0.010,12.416,-1.598,27.988,0.000,0.000,12.563
2797500000,380.628,10.577,12.407,6.934,0.216,0.000,12.379,-1.483,26.331,0.000,0.000,12.520
2798000000,380.403,10.583,12.969,7.780,1.729,0.014,12.420,-1.696,28.380,0.000,0.000,12.021
2798500000,379.640,10.664,12.916,2.858,2.141,0.004,12.423,-1.540,28.102,0.000,0.000,12.899
2799000000,380.035,10.986,12.303,0.693,4.555,0.017,12.381,-1.653,28.682,0.000,0.000,12.093
2799500000,379.433,10.697,12.668,3.126,3.019,0.018,12.381,-1.628,28.755,0.000,0.000,12.331
2800000000,378.991,10.467,13.414,-4.493,3.697,0.000,12.381,-1.747,30.292,0.000,0.000,12.704
2800500000,379.292,10.847,13.374,2.283,3.010,0.000,12.378,-1.702,28.321,0.000,0.000,12.112
2801000000,379.279,10.609,13.270,2.544,-0.766,0.009,12.430,-1.595,27.449,0.000,0.000,12.765
2801500000,378.848,10.662,12.753,-1.144,2.746,0.000,12.407,-1.692,29.108,0.000,0.000,12.723
2802000000,379.084,10.357,12.571,4.438,0.814,0.000,12.419,-1.705,27.764,0.000,0.000,12.340
2802500000,378.520,10.555,12.249,3.391,-1.357,0.005,12.436,-1.634,28.665,0.000,0.000,12.913
2803000000,377.490,10.183,12.444,0.609,3.304,0.000,12.410,-1.553,27.888,0.000,0.000,12.436
2803500000,378.024,10.207,12.197,1.413,0.941,0.017,12.385,-1.580,27.481,0.000,0.000,12.467
2804000000,377.954,10.707,13.804,-6.736,3.478,0.000,12.415,-1.643,28.064,0.000,0.000,12.793
2804500000,377.615,10.466,12.476,0.434,0.420,0.011,12.407,-1.596,28.208,0.000,0.000,12.499
2805000000,377.539,10.555,12.756,0.950,0.608,0.000,12.393,-1.457,26.377,0.000,0.000,12.216
2805500000,377.045,10.497,13.209,-0.946,3.117,0.007,12.366,-1.569,27.000,0.000,0.000,12.488
2806000000,376.735,9.986,13.098,-1.780,0.515,0.003,12.413,-1.732,29.506,0.000,0.000,12.576
2806500000,376.872,10.340,12.943,11.694,1.593,0.005,12.401,-1.652,28.293,0.000,0.000,12.320
2807000000,376.401,10.670,12.869,-1.227,2.457,0.000,12.397,-1.495,26.447,0.000,0.000,12.597
2807500000,376.331,9.943,12.595,0.785,0.706,0.000,12.406,-1.666,27.589,0.000,0.000,12.553
2808000000,376.406,10.646,12.398,5.369,1.347,0.011,12.348,-1.699,28.869,0.000,0.000,12.607
2808500000,376.185,10.105,13.546,18.289,2.677,0.014,12.409,-1.666,29.285,0.000,0.000,12.495
2809000000,375.690,10.291,11.486,0.856,4.940,0.000,12.408,-1.669,28.196,0.000,0.000,12.462
2809500000,375.452,10.193,12.896,-2.799,2.387,0.017,12.426,-1.430,27.166,0.000,0.000,12.215
2810000000,375.190,10.152,13.466,-9.422,-3.405,0.003,12.387,-1.652,28.622,0.000,0.000,13.080
2810500000,375.767,10.768,12.798,5.187,1.687,0.000,12.407,-1.499,26.428,0.000,0.000,12.434
2811000000,374.670,10.271,12.586,-3.097,1.495,0.000,12.404,-1.643,27.670,0.000,0.000,12.598
2811500000,374.750,10.208,12.409,-17.755,0.233,0.006,12.432,-1.696,28.561,0.000,0.000,13.397
2812000000,374.690,10.454,12.659,-0.273,3.269,0.014,12.414,-0.365,12.689,0.000,0.000,12.016
2812500000,373.993,10.879,12.991,-5.708,2.095,0.000,12.364,-1.762,29.291,0.000,0.000,12.551
2813000000,373.742,10.830,12.399,3.224,0.645,0.008,12.395,-1.629,28.276,0.000,0.000,12.435
2813500000,373.583,10.700,12.185,7.803,2.498,0.000,12.413,-1.542,27.031,0.000,0.000,11.956
2814000000,374.020,10.361,12.626,8.755,2.010,0.006,12.385,-1.545,26.847,0.000,0.000,12.777
2814500000,372.855,10.448,12.372,-1.532,-1.550,0.000,12.378,-1.560,27.495,0.000,0.000,12.447
2815000000,373.056,10.945,12.417,-7.861,1.034,0.000,12.417,-1.684,29.489,0.000,0.000,12.456
2815500000,372.407,10.705,12.567,4.103,1.708,0.000,12.409,-1.628,27.393,0.000,0.000,12.756
2816000000,372.524,10.078,11.800,8.431,-0.555,0.000,12.412,-1.743,29.375,0.000,0.000,12.597
2816500000,371.800,10.248,12.931,-3.331,2.538,0.005,12.385,-1.566,27.266,0.000,0.000,12.386
